1,99.212034384
2,97.1346704871
3,98.5673352436
4,97.158548233
5,97.564469914
6,99.0687679083
7,98.806112703
8,99.9283667622
9,100.0
10,99.3791786055
11,98.6628462273
12,99.1642788921
13,97.4212034384
14,99.3314231137
15,97.8032473734
16,99.2359121299
17,95.6559016862
18,97.8565304373
19,98.0565875965
20,98.9997142041
21,98.0280080023
22,98.6853386682
23,98.828236639
24,99.7427836525
25,95.8559588454
26,98.1994855673
27,96.6847670763
28,100.0
29,98.1994855673
30,97.7707916548
31,98.2852243498
32,96.8848242355
33,97.4042027194
34,96.4565306963
35,99.8351874742
36,98.310671611
37,97.0745776679
38,98.7227029254
39,99.4231561599
40,98.9699217141
41,99.2171405027
42,98.022249691
43,97.8162340338
44,99.4231561599
45,100.0
46,99.0935311084
47,99.8351874742
48,99.2171405027
49,96.7556468172
50,95.6057494867
51,98.8911704312
52,97.7823408624
53,99.3839835729
54,97.3305954825
55,100.0
56,97.3305954825
57,99.3429158111
58,97.0841889117
59,96.59137577
60,95.7289527721
61,97.8234086242
62,97.2073921971
63,97.6180698152
64,97.7002053388
65,97.903867004
66,95.843874232
67,99.7470184315
68,99.3494759668
69,100.0
70,97.8677267799
71,98.6628117094
72,98.0845681243
73,98.3375496928
74,96.7112396097
75,99.1687748464
76,98.445970365
77,98.9880737261
78,98.3736899169
79,96.3136971449
80,97.7231658836
81,97.6125244618
82,97.2994129159
83,98.6301369863
84,100.0
85,98.8258317025
86,96.4774951076
87,99.6086105675
88,98.3561643836
89,99.1389432485
90,99.3346379648
91,96.7906066536
92,97.5733855186
93,99.4520547945
94,98.904109589
95,98.904109589
96,98.6301369863
97,98.5039738195
98,97.1014492754
99,98.316970547
100,97.4287050023
101,98.5039738195
102,96.2599345489
103,96.3534361851
104,99.2987377279
105,96.0729312763
106,96.4936886396
107,99.8597475456
108,97.5222066386
109,98.7844787284
110,99.3922393642
111,97.3819541842
112,100.0
113,99.2025518341
114,97.7671451356
115,99.3620414673
116,97.7671451356
117,97.1291866029
118,98.341307815
119,96.9377990431
120,97.7671451356
121,99.298245614
122,96.9696969697
123,98.0223285486
124,99.5534290271
125,97.5438596491
126,100.0
127,98.4688995215
128,97.5757575758
129,97.9296066253
130,98.9648033126
131,97.5569358178
132,99.9585921325
133,98.2608695652
134,99.2546583851
135,96.231884058
136,97.1014492754
137,99.2960662526
138,100.0
139,96.6873706004
140,98.1366459627
141,97.2256728778
142,96.6045548654
143,98.7163561077
144,97.9710144928
145,99.4886218358
146,98.3635898747
147,98.644847865
148,100.0
149,98.1846075173
150,98.1590386091
151,99.5653285605
152,98.8493991307
153,98.9261058553
154,98.9772436717
155,99.3607772948
156,98.7215545896
157,99.3352083866
158,99.4119151112
159,99.7698798261
160,98.8238302224
161,98.15889029
162,98.9659520807
163,99.2938209332
164,99.0163934426
165,98.2345523329
166,99.3442622951
167,98.6380832282
168,97.7805800757
169,97.5283732661
170,98.1336696091
171,98.3858764187
172,99.3190416141
173,98.5372005044
174,100.0
175,99.0920554855
176,98.4867591425
177,99.5845632448
178,98.9942057505
179,99.8360118071
180,99.136328851
181,99.4971028753
182,99.8032141686
183,99.5189679676
184,99.0707335738
185,99.5736306986
186,99.6720236143
187,99.1144637586
188,99.365912321
189,99.0598010277
190,99.4643052367
191,100.0
192,99.4096425057
193,97.7446344125
194,99.3815933067
195,98.6176791561
196,99.1269552565
197,97.6355038196
198,96.6169516188
199,97.1262277192
200,100.0
201,98.5813022917
202,98.4721716988
203,97.6718806839
204,99.1269552565
205,95.9985449254
206,97.0534739905
207,97.0898508549
208,98.3994179702
209,100.0
210,96.8161434978
211,97.4439461883
212,97.668161435
213,97.5784753363
214,97.9372197309
215,97.9372197309
216,98.5650224215
217,96.9058295964
218,97.8923766816
219,97.3094170404
220,99.3273542601
221,98.0717488789
222,99.3273542601
223,98.7443946188
224,97.668161435
225,98.5080988917
226,97.5277067349
227,95.9505541347
228,96.7178175618
229,100.0
230,98.3802216539
231,99.2753623188
232,97.9113384484
233,95.8226768968
234,96.6751918159
235,97.7408354646
236,94.799658994
237,95.3537936914
238,95.2259164535
239,97.5277067349
240,96.8883205456
241,97.3950233281
242,96.3452566096
243,98.3281493002
244,98.4059097978
245,100.0
246,97.200622084
247,98.2115085537
248,98.0171073095
249,96.967340591
250,97.5894245723
251,97.3172628305
252,95.9953343701
253,96.3841368585
254,95.800933126
255,96.6562986003
256,98.4059097978
257,95.4241464273
258,98.2752551918
259,97.3600844773
260,98.0288630764
261,97.7120732137
262,97.5712777191
263,98.1344596973
264,96.6209081309
265,98.1344596973
266,97.4656810982
267,96.4449137628
268,96.2689193946
269,97.5712777191
270,98.2400563182
271,100.0
272,97.9936642027
273,100.0
274,98.9834135902
275,96.5757089353
276,99.7057249866
277,97.5655430712
278,97.2712680578
279,99.4649545211
280,98.0738362761
281,99.0904226859
282,99.8929909042
283,98.8764044944
284,96.6559657571
285,99.063670412
286,99.1439272338
287,98.2075976458
288,97.2445157838
289,98.2976865997
290,99.2143168922
291,98.1667394151
292,99.3452640768
293,97.6429506766
294,97.6865997381
295,100.0
296,98.8214753383
297,96.8572675687
298,97.6865997381
299,94.1073766914
300,96.9009166303
301,98.9960715845
302,98.6905281536
303,97.599301615
304,99.9127018769
305,95.2900130833
306,96.6419537724
307,99.1277802006
308,96.9908416921
309,97.8630614915
310,96.9472307021
311,97.9938944614
312,97.165285652
313,98.7788922809
314,97.165285652
315,98.1683384213
316,99.5638901003
317,98.0811164413
318,100.0
319,97.7758395116
320,98.3863933711
321,97.2668810289
322,98.9951768489
323,97.7893890675
324,97.1061093248
325,95.578778135
326,100.0
327,98.7138263666
328,98.9549839228
329,97.9501607717
330,98.8344051447
331,98.0707395498
332,98.3520900322
333,97.9501607717
334,99.075562701
335,95.9807073955
336,97.0659163987
337,99.7064004698
338,98.5320023488
339,97.2108044627
340,98.6200822079
341,99.8532002349
342,99.5596007046
343,98.5907222548
344,97.3869641809
345,99.3834409865
346,100.0
347,98.0622431004
348,98.9724016442
349,98.5613623018
350,98.6200822079
351,97.7980035232
352,99.3247210804
353,99.0482038686
354,96.8375805956
355,97.5437519189
356,95.7629720602
357,96.4384402825
358,97.5437519189
359,96.1314092723
360,99.1710162726
361,98.9867976666
362,97.0832054037
363,96.7454712926
364,100.0
365,99.0482038686
366,96.0392999693
367,95.5787534541
368,97.1139085048
369,96.4219330855
370,100.0
371,96.7472118959
372,96.6542750929
373,96.4219330855
374,95.1208178439
375,95.3996282528
376,96.0501858736
377,96.3289962825
378,96.8401486989
379,96.8401486989
380,94.7026022305
381,98.1412639405
382,95.2602230483
383,97.8624535316
384,93.4944237918
385,98.7128273413
386,98.8459831336
387,96.1828672881
388,98.8459831336
389,98.0026631158
390,95.2507767421
391,98.4021304927
392,96.2272525522
393,96.5823346649
394,98.4465157568
395,96.3604083444
396,97.2481136263
397,97.5144252108
398,100.0
399,96.6711051931
400,97.0261873058
401,94.1560938101
402,95.5786236063
403,99.9231064975
404,97.1164936563
405,96.61668589
406,93.6562860438
407,97.0396001538
408,96.1937716263
409,95.8093041138
410,100.0
411,95.5401768551
412,95.3094963476
413,95.2326028451
414,96.8473663975
415,95.6555171088
416,94.3867743176
417,97.1363115693
418,96.9453990073
419,99.5418098511
420,98.3963344788
421,97.6326842306
422,96.6781214204
423,99.0454371898
424,98.2817869416
425,95.8762886598
426,95.1126384116
427,95.8381061474
428,97.7854142803
429,97.1744940817
430,98.9308896525
431,94.9217258496
432,100.0
433,97.2683264177
434,97.8215767635
435,95.1244813278
436,97.0262793914
437,97.5449515906
438,98.6514522822
439,95.2973720609
440,98.7206085754
441,97.3374827109
442,96.4730290456
443,97.3374827109
444,99.4121715076
445,98.7897648686
446,97.060857538
447,98.0290456432
448,100.0
449,97.3649538867
450,98.7703118138
451,96.7940272288
452,97.0136144049
453,98.1115502855
454,97.7162933685
455,100.0
456,97.6723759332
457,96.4866051823
458,99.209486166
459,98.6385595081
460,99.5608256478
461,99.7804128239
462,98.9020641195
463,96.8818620993
464,96.04743083
465,97.1541786744
466,98.5590778098
467,98.0547550432
468,99.7478386167
469,98.9193083573
470,98.234870317
471,97.7305475504
472,97.8386167147
473,98.9193083573
474,98.5951008646
475,100.0
476,97.5504322767
477,99.5317002882
478,99.1354466859
479,99.6397694524
480,99.2795389049
481,97.7292965272
482,99.2876224399
483,98.3971504898
484,98.1745325022
485,99.8664292075
486,98.8423864648
487,98.5752448798
488,98.6642920748
489,100.0
490,98.1745325022
491,98.6642920748
492,98.9314336598
493,99.6883348175
494,99.3321460374
495,99.7773820125
496,97.9964381122
497,97.0765661253
498,99.1183294664
499,97.4477958237
500,96.0556844548
501,98.1438515081
502,96.8445475638
503,98.1902552204
504,100.0
505,98.0046403712
506,99.1183294664
507,99.5823665893
508,98.7935034803
509,97.030162413
510,98.0046403712
511,96.9373549884
512,98.283062645
513,95.6694477553
514,98.2121573302
515,97.9340484704
516,95.9872864521
517,95.3516090584
518,98.0532379817
519,97.5367500993
520,98.2916170044
521,97.8545887962
522,98.4902661899
523,94.080254271
524,96.9408025427
525,98.3710766786
526,100.0
527,96.5037743345
528,96.5832340087
529,97.0352284618
530,98.3606557377
531,96.7561911406
532,96.5120334845
533,96.0237181723
534,96.6864318103
535,97.5933031043
536,97.2793861179
537,96.8259504709
538,97.1747471224
539,96.6166724799
540,100.0
541,97.2793861179
542,96.1632368329
543,97.1747471224
544,97.070108127
545,96.6782541522
546,99.4206257242
547,97.3735032831
548,98.6095017381
549,98.0687524141
550,97.8370027037
551,97.5666280417
552,98.5708767864
553,100.0
554,95.4036307455
555,98.1073773658
556,97.9915025106
557,96.9486288142
558,99.4978756277
559,98.0687524141
560,96.8327539591
561,97.6973684211
562,98.3004385965
563,99.2324561404
564,100.0
565,98.3004385965
566,98.8486842105
567,98.8486842105
568,98.9583333333
569,98.711622807
570,99.6436403509
571,99.1228070175
572,98.8760964912
573,98.4649122807
574,98.3278508772
575,98.8212719298
576,99.1776315789
577,99.3315896542
578,97.2391746585
579,99.244405696
580,98.5759953502
581,100.0
582,98.4597500727
583,99.3897122929
584,98.6631793083
585,99.1572217379
586,99.2734670154
587,98.7213019471
588,97.0066841035
589,97.4716652136
590,98.866608544
591,98.488811392
592,99.3025283348
593,95.8963282937
594,100.0
595,98.7401007919
596,97.6241900648
597,98.0201583873
598,98.8120950324
599,96.6882649388
600,95.9683225342
601,97.6961843053
602,97.5881929446
603,97.0122390209
604,98.2361411087
605,99.0280777538
606,98.3081353492
607,97.5161987041
608,96.400287977
609,99.3060540799
610,99.6889207944
611,99.3299832496
612,99.090691553
613,99.5453457765
614,100.0
615,98.5881789902
616,99.4496290979
617,98.8274706868
618,98.4206748026
619,98.7556831778
620,99.9760708303
621,99.1864082316
622,99.0667623833
623,99.018904044
624,99.5692749462
625,98.6982462484
626,99.1502440788
627,99.2768034713
628,99.2587235581
629,100.0
630,99.8915205207
631,99.2768034713
632,99.4576026035
633,98.7886458145
634,98.8428855541
635,98.8971252938
636,99.0236846863
637,99.4214427771
638,98.9332851202
