0,6499
0,3802
0,5354
0,3832
0,2527
0,3783
0,4456
0,5465
0,4570
0,2655
0,4560
0,4932
0,2108
0,2652
0,2971
0,2786
1,3990
1,5118
1,3006
1,2732
1,2044
1,5031
1,4451
1,4048
1,5123
1,2168
1,2787
1,2464
1,4570
1,2529
1,6179
1,4149
2,2178
2,3485
2,1882
2,1532
2,3252
2,2981
2,3363
2,1766
2,5546
2,4791
2,1682
2,1496
2,1657
2,1544
2,1828
2,2943
3,3830
3,3151
3,2075
3,3073
3,1902
3,1819
3,4898
3,1776
3,1933
3,2005
3,3659
3,3786
3,4551
3,3500
3,1793
3,4372
4,4709
4,2309
4,3600
4,4176
4,4405
4,3598
4,2501
4,1858
4,4099
4,2306
4,3866
4,3689
4,3106
4,4381
4,3097
4,4621
5,1577
5,2651
5,2728
5,1761
5,1365
5,3238
5,3115
5,1538
5,2583
5,3553
5,2847
5,3583
5,2462
5,4032
5,3059
5,2636
6,3463
6,2134
6,1487
6,2116
6,4256
6,3998
6,6583
6,2789
6,2684
6,1884
6,2510
6,2926
6,2961
6,2293
6,2981
6,1438
7,3801
7,4002
7,3680
7,3173
7,2011
7,3383
7,4059
7,5869
7,3178
7,3793
7,3678
7,1859
7,1814
7,2366
7,17704
7,2912
8,4211
8,2215
8,2512
8,3401
8,4183
8,2147
8,2280
8,3160
8,4397
8,1674
8,3883
8,2961
8,3745
8,4445
8,3388
8,2407
9,1872
9,1827
9,3642
9,3815
9,2733
9,2420
9,2386
9,3327
9,3247
9,2016
9,3335
9,5423
9,3316
9,1750
9,3382
9,3503
A,3651
A,4210
A,1837
A,2902
A,4625
A,3930
A,2464
A,5439
A,3550
A,2380
A,3032
A,5696
A,2985
A,3560
A,2599
A,1497
B,4556
B,1669
B,3995
B,1441
B,2503
B,4040
B,2547
B,2387
B,2439
B,1801
B,3019
B,4800
B,2763
B,3221
B,4279
B,3337
C,2005
C,3346
C,3985
C,3520
C,2727
C,4503
C,2070
C,4869
C,2918
C,2450
C,1942
C,2004
C,2687
C,1791
C,4845
C,5107
D,3634
D,4020
D,2579
D,3402
D,3135
D,1805
D,2610
D,1858
D,2407
D,3445
D,3655
D,2994
D,3170
D,3071
D,2592
D,3241
E,3182
E,1607
E,1945
E,3905
E,2147
E,2439
E,2841
E,4326
E,3705
E,3947
E,3935
E,2574
E,3083
E,3085
E,1734
E,3331
F,3421
F,4195
F,2057
F,3528
F,3043
F,2589
F,3991
F,3058
F,3531
F,2516
F,2558
F,2931
F,3992
F,3230
F,1422
F,4689
10,3940
10,2314
10,2728
10,7099
10,1708
10,2762
10,1399
10,3962
10,5650
10,3285
10,3230
10,2828
10,1538
10,3191
10,1958
10,1627
11,2840
11,7861
11,5624
11,8080
11,4554
11,2366
11,6900
11,2478
11,4409
11,2542
11,3959
11,1582
11,3681
11,3070
11,3268
11,3529
12,3251
12,4048
12,2389
12,3848
12,3036
12,3582
12,1831
12,4186
12,4400
12,3990
12,2396
12,1910
12,3881
12,3840
12,2008
12,2237
13,3683
13,2403
13,3108
13,4056
13,1485
13,1682
13,3378
13,3395
13,4031
13,1722
13,3868
13,3591
13,2638
13,1467
13,3146
13,1751
14,3052
14,1783
14,3188
14,3565
14,2110
14,1487
14,3043
14,3451
14,2182
14,3692
14,3214
14,1694
14,3772
14,2945
14,1691
14,4403
15,1878
15,2321
15,3741
15,2791
15,6109
15,1431
15,4537
15,1949
15,4261
15,3327
15,4481
15,2528
15,4189
15,3555
15,2460
15,3352
16,2860
16,3760
16,8448
16,3622
16,3114
16,5563
16,4244
16,3524
16,4802
16,7087
16,2691
16,5854
16,3016
16,2964
16,6507
16,1959
17,4270
17,2793
17,3452
17,4739
17,6999
17,3802
17,2968
17,2832
17,1539
17,4112
17,3510
17,2838
17,2918
17,1506
17,2615
17,2408
18,2048
18,2505
18,5449
18,3286
18,5015
18,3831
18,4199
18,2500
18,2062
18,4820
18,3498
18,4655
18,4591
18,4352
18,3268
18,4600
19,3024
19,2573
19,1981
19,4468
19,2762
19,10928
19,4337
19,1621
19,2334
19,2780
19,2464
19,3864
19,4190
19,5008
19,4837
19,3304
1A,2490
1A,4111
1A,4490
1A,1535
1A,3682
1A,3459
1A,2905
1A,1701
1A,2717
1A,1717
1A,3887
1A,4830
1A,1619
1A,1987
1A,5011
1A,2141
1B,1693
1B,3657
1B,3617
1B,3741
1B,1661
1B,1734
1B,3229
1B,1660
1B,3149
1B,4231
1B,1936
1B,4787
1B,4305
1B,1489
1B,3411
1B,1987
1C,3183
1C,3311
1C,3023
1C,3804
1C,2466
1C,3450
1C,2687
1C,1997
1C,5328
1C,4178
1C,4004
1C,2790
1C,5365
1C,2894
1C,4394
1C,4800
1D,3256
1D,4459
1D,5184
1D,5517
1D,4283
1D,4691
1D,3631
1D,3102
1D,3424
1D,4272
1D,3429
1D,5469
1D,5374
1D,4781
1D,4111
1D,3976
1E,2841
1E,2719
1E,2527
1E,3953
1E,1319
1E,4498
1E,3850
1E,2555
1E,1820
1E,2262
1E,1627
1E,3501
1E,3133
1E,1424
1E,2754
1E,3218
1F,2531
1F,2901
1F,1383
1F,1633
1F,1907
1F,2668
1F,1627
1F,1842
1F,1811
1F,1459
1F,4766
1F,3899
1F,3614
1F,4273
1F,2070
1F,3159
20,4350
20,2423
20,3562
20,3252
20,5845
20,4162
20,3601
20,3553
20,2647
20,15531
20,4444
20,3926
20,4519
20,4791
20,2383
20,2379
21,3542
21,2163
21,3376
21,4281
21,4059
21,5329
21,3492
21,6308
21,4544
21,5648
21,3507
21,5263
21,4714
21,3856
21,5661
21,4632
22,2952
22,5313
22,4142
22,7741
22,4543
22,4189
22,3574
22,6743
22,4818
22,4253
22,3640
22,2774
22,3733
