0,339550,611247
0,337154,619351
0,339184,560731
0,348826,628992
0,340324,620386
0,344194,605846
0,342200,624905
0,344784,622635
0,349750,627137
0,333881,613164
0,345856,609944
0,340058,606462
0,342051,613841
0,336478,630065
0,351229,617720
0,343335,580905
1,246095,486920
1,235577,468802
1,248314,491055
1,239100,508882
1,246738,499759
1,244387,498960
1,240079,488719
1,245646,488535
1,245164,479470
1,242629,497392
1,240805,485545
1,243030,493635
1,239292,489105
1,245646,490986
1,240307,463037
1,244986,486595
2,242226,486209
2,246321,505683
2,246281,508238
2,253409,466371
2,256094,498678
2,244264,495428
2,244288,472700
2,250784,504312
2,242250,475366
2,239089,483387
2,240752,464031
2,242036,506113
2,240256,477216
2,243673,498351
2,247420,503922
2,233910,467633
3,226535,476248
3,245212,503081
3,225585,473357
3,243473,518251
3,244665,487035
3,245557,515291
3,244453,498013
3,239909,498387
3,239090,499581
3,227218,497127
3,243132,499676
3,235950,501085
3,243550,472859
3,240364,505964
3,237634,499539
3,250521,522268
4,257896,502165
4,255008,500982
4,258337,507415
4,259429,503426
4,256249,479991
4,257311,483400
4,248211,485338
4,251954,479100
4,246370,486155
4,248148,487209
4,257478,492991
4,248889,464923
4,257624,487445
4,255316,487818
4,256145,486106
4,251068,497008
5,237638,445311
5,243434,495229
5,237908,457484
5,241433,481445
5,241571,495834
5,247110,455835
5,239851,481493
5,247363,469249
5,233623,486258
5,241916,482705
5,244416,492086
5,242718,485729
5,243629,487293
5,243396,489884
5,236547,451850
5,246157,491160
6,256817,499525
6,247581,475351
6,247342,451395
6,245116,484258
6,250821,485359
6,250154,486060
6,251319,487407
6,240229,494052
6,245501,487021
6,251734,497993
6,253768,485845
6,256292,494177
6,252461,450867
6,249969,490487
6,240276,467494
6,251499,482314
7,271905,516094
7,264938,504702
7,270629,487382
7,263338,503492
7,257220,479573
7,262913,486165
7,252909,491367
7,256823,495156
7,263625,508373
7,271903,504989
7,259022,511527
7,272440,509842
7,263001,477796
7,261313,511509
7,265240,519194
7,264944,498461
8,240725,482172
8,246182,471847
8,247792,459907
8,246719,483746
8,251949,495926
8,250132,485852
8,239276,487783
