0,340729,617427
0,328232,597202
0,343241,618465
0,331448,601297
0,340090,597987
0,346915,611056
0,333871,609215
0,337146,602428
0,339531,604681
0,337705,581791
0,343645,597491
0,343485,616161
0,331015,589350
0,337450,602660
0,341876,615097
0,340373,599474
1,281315,499052
1,254557,477041
1,273711,473923
1,272486,466584
1,264092,473888
1,267107,483779
1,278811,489584
1,268619,480418
1,273266,498472
1,270355,481773
1,278910,486144
1,276003,476384
1,266694,480167
1,263863,474306
1,269484,448648
1,277836,506886
2,253755,441793
2,241533,437960
2,240799,436740
2,253327,449781
2,244056,437903
2,252224,446777
2,269549,465919
2,251387,433971
2,253456,442148
2,245810,407416
2,252844,443920
2,251087,426293
2,246975,430844
2,241922,435909
2,242005,424092
2,242085,432351
3,256743,448397
3,251744,452939
3,247391,456482
3,246447,464017
3,249364,460948
3,254985,462972
3,241145,456825
3,247042,427269
3,248255,464223
3,251187,463419
3,242754,451641
3,262016,475920
3,258456,456319
3,239244,469543
3,252556,466602
3,257122,477551
4,289073,476342
4,261271,446635
4,260532,436118
4,273353,456649
4,264194,438205
4,275218,458241
4,280564,442605
4,267290,451248
4,257679,446746
4,262010,444649
4,262960,442788
4,244183,426567
4,270096,443185
4,271503,466639
4,269460,464729
4,283300,463354
5,265882,438225
5,263817,440249
5,273227,445297
5,263955,434807
5,259337,419469
5,260447,431259
5,255375,433501
5,257467,423467
5,262367,438414
5,256501,441052
5,271408,445277
5,260063,412125
5,252823,432239
5,249326,428161
5,265343,437943
5,258811,437054
6,266293,446741
6,272259,454007
6,280545,472269
6,282607,467102
6,273761,462577
6,276033,458979
6,270328,450993
6,275352,461337
6,279085,454246
6,277469,437236
6,276045,457561
6,276783,458001
6,262034,447808
6,268561,451767
6,271484,459453
6,287160,469527
7,264027,422371
7,255965,431554
7,262360,443363
7,261953,422372
7,255506,436136
7,260206,438297
7,263485,429830
7,250924,422283
7,257908,432916
7,250698,398891
7,258274,434245
7,258052,427518
7,260217,421652
7,253646,413645
7,256673,431943
7,258145,421463
8,248222,440235
8,252276,432885
8,249614,430858
8,255676,427357
8,264087,419371
8,252809,432081
8,255148,439759
8,261714,441608
8,257147,449818
8,246658,436010
8,247344,424771
8,262365,448165
8,251782,438520
8,260966,446593
8,249287,441625
8,257012,448287
9,257605,404716
9,247274,436223
9,252327,437699
9,249923,438809
9,258555,436519
9,255259,432945
9,253235,442222
9,262862,448264
9,253253,436712
9,271705,447959
9,252847,436592
9,239145,413552
9,250026,436029
9,255852,441890
9,244645,432622
9,252190,437994
A,287462,467158
A,288054,476844
A,286123,445992
A,279528,468030
A,283921,469293
A,274249,463329
A,260971,459212
A,283552,472066
A,275387,458449
A,270472,453590
A,267788,457369
A,280305,458102
A,274178,472601
A,283304,469895
A,288251,471241
A,276394,465664
B,249805,446618
B,257558,451012
B,244843,427511
B,257656,440536
B,254358,436148
B,256720,420256
B,257250,443247
B,255401,442043
B,250823,443002
B,262047,455454
B,266599,441403
B,264097,454390
B,259572,445139
B,264723,453889
B,244560,427484
B,264360,445332
C,289566,481263
C,270222,459013
C,263672,411402
C,267199,451764
C,269896,455175
C,269924,460793
C,275016,454691
C,276158,471537
C,269596,457287
C,259758,452308
C,277568,457767
C,280547,468429
C,276261,461059
C,263760,455571
C,281072,462259
C,265561,448894
D,270692,452726
D,272785,442448
D,268881,447278
D,269622,453025
D,267611,451030
D,270119,445309
D,266495,452161
D,284745,468726
D,261417,438042
D,264550,441558
D,263791,445041
D,261854,407278
D,274936,452828
D,271083,452736
D,271435,443033
D,269928,442568
E,261628,436526
E,261261,433450
E,239579,378198
E,255187,430758
E,247246,413172
E,256195,434843
E,257163,420944
E,262220,430822
E,252873,419330
E,263201,439007
E,255239,425585
E,261028,425187
E,241494,404903
