0,22528,22366
0,5552,4962
0,4333,3930
0,5748,5420
0,17998,18238
0,6570,5844
0,5859,5207
0,8479,7831
0,7969,7733
0,10090,10115
0,12319,12504
0,6770,6071
0,6959,7783
0,1622,964
0,14755,14577
0,12478,12114
1,1329,760
1,6289,5376
1,4426,4225
1,6135,7037
1,9021,8287
1,4896,4193
1,1608,1203
1,1920,1295
1,4654,3676
1,3433,2917
1,21636,21260
1,10724,10124
1,2430,2407
1,4576,4365
1,11883,11311
1,2397,1778
2,4364,4520
2,5909,5612
2,8843,8284
2,2029,1421
2,4154,4059
2,4758,4710
2,2979,2437
2,5826,5050
2,13349,13322
2,10747,10298
2,10948,10293
2,2895,2331
2,4344,3762
2,2260,1782
2,4604,4634
2,8425,7953
3,1485,1493
3,1139,625
3,6156,5880
3,2935,2908
3,18636,18393
3,4557,3838
3,3177,2768
3,2048,1208
3,2816,2467
3,1338,1010
3,2726,2440
3,1956,1614
3,1341,670
3,2039,935
3,11085,10517
3,23008,22386
4,2836,1888
4,2651,2160
4,4125,3641
4,5168,4394
4,1431,850
4,1540,1018
4,3675,3053
4,1932,1200
4,2420,1992
4,2554,2006
4,12580,11836
4,2022,1398
4,8289,7941
4,4052,3447
4,7502,6784
4,23333,22946
5,1723,1286
5,1235,841
5,4626,4209
5,3858,3468
5,1005,649
5,4064,3595
5,4698,4607
5,3467,2830
5,14095,13411
5,6313,5796
5,22470,22016
5,3324,2575
5,1997,1245
5,23003,22904
5,1595,1163
5,1144,577
6,2381,2041
6,5704,4835
6,762,462
6,2269,2089
6,7866,7288
6,3027,2582
6,5541,5233
6,2624,2142
6,6193,5940
6,10960,10303
6,21230,20731
6,6322,5857
6,3887,3049
6,2624,2275
6,14937,14724
6,1812,1206
7,3514,2941
7,1793,1047
7,3491,2995
7,3485,2457
7,5676,5218
7,3397,2520
7,3625,3219
7,825,582
7,10536,9934
7,1791,978
7,26736,26140
7,4883,3518
7,5890,5436
7,4149,3351
7,1438,912
7,1943,1349
8,3795,3337
8,4008,3576
8,3468,3248
8,4538,4362
8,7672,7572
8,3607,3322
8,3849,3736
8,2898,2702
8,2114,1653
8,1948,1444
8,25672,24973
8,2284,2326
8,3883,3441
8,3617,2929
8,9977,9705
8,1202,753
9,5164,4254
9,2625,2333
9,3865,3045
9,1753,1396
9,2322,1951
9,1656,1481
9,2474,2178
9,9797,9407
9,12152,12057
9,2645,2247
9,4006,3712
9,4784,4342
9,6611,6371
9,1820,1277
9,6308,6397
9,20799,20432
A,3716,3336
A,7677,7551
A,2693,2147
A,3687,3630
A,570,349
A,4487,4253
A,3588,3125
A,2706,2139
A,15773,15351
A,2745,2311
A,1623,991
A,4124,3951
A,4471,3866
A,6039,5656
A,14036,13175
A,13675,12981
B,17301,16879
B,3443,2791
B,5399,4869
B,1390,1147
B,1559,1064
B,5959,5696
B,1979,1308
B,7909,7039
B,6350,5873
B,2252,1674
B,3667,2872
B,3259,2708
B,9711,9770
B,8173,7896
B,20552,20357
B,10996,10565
C,3845,3470
C,2458,1491
C,5421,5023
C,5735,5279
C,9055,8613
C,3041,2625
C,5577,4845
C,7048,6567
C,1336,996
C,1529,1205
C,602,379
C,1261,1057
C,5347,4225
C,1596,1225
C,14190,13460
C,23102,22891
D,4414,4080
D,5614,4548
D,5320,5039
D,4890,3969
D,7057,6413
D,6279,5429
D,7603,7255
D,5875,5860
D,4609,4186
D,3292,2935
D,7076,6744
D,4076,3353
D,3570,2955
D,10560,9800
D,5913,5542
D,20603,20061
E,1203,687
E,1850,1722
E,1290,892
E,6691,5875
E,4811,4395
E,12607,11953
E,9604,9185
E,2297,2014
E,3401,2617
E,3297,3203
E,3941,3514
E,6102,5881
E,4865,4030
E,15569,15611
E,2849,2189
E,21450,20736
F,3843,3435
F,3253,2559
F,6625,5856
F,1780,1171
F,6606,6350
F,5605,5425
F,7771,7195
F,3581,2001
F,6330,6065
F,2043,2042
F,991,775
F,1530,779
F,3165,2788
F,11071,10699
F,1915,1299
F,23035,22196
10,5192,4732
10,1592,1172
10,2193,1733
10,5354,4799
10,9160,8644
10,6191,5699
10,18678,17648
10,3180,2817
10,13746,13221
10,9229,8506
10,2636,2464
10,1468,1168
10,2084,1499
10,10223,10071
10,3218,2634
10,21343,20364
11,5924,4978
11,4670,4041
11,3735,3372
11,2395,2126
11,2432,2066
11,6443,6291
11,1628,1055
11,2243,1959
11,1280,845
11,13187,12622
11,1429,872
11,1309,968
11,3005,2672
11,1034,577
11,5443,4946
11,25619,25218
12,2745,2362
12,1571,1321
12,7364,6931
12,2448,1654
12,2694,2409
12,13329,12779
12,10107,9566
12,1257,654
12,2557,1780
12,1608,1160
12,1420,934
12,3832,2900
12,1194,636
12,3054,2678
12,2793,2620
12,24511,23965
13,1672,1244
13,5762,4841
13,2670,2146
13,6061,5723
13,7296,7062
13,6219,6065
13,12511,11826
13,3168,2643
13,11768,11296
13,8494,7916
13,2261,1795
13,2459,1759
13,1572,1271
13,3522,3141
13,5942,5443
13,21590,21300
14,9913,9254
14,2128,1827
14,3384,2582
14,2005,1177
14,4764,4271
14,7217,6912
14,1068,675
14,4927,4448
14,17353,16294
14,2842,2691
14,5281,4855
14,2308,1711
14,6726,6269
14,6374,6307
14,5522,5103
14,21486,21116
15,7457,7061
15,2460,2116
15,1964,1071
15,3073,2187
15,5673,5453
15,4357,3978
15,6325,5755
15,1826,1244
15,3945,3573
15,15559,15284
15,12288,11787
15,7032,6820
15,1024,541
15,9774,9287
15,5802,4996
15,22375,21830
16,5868,5762
16,4134,3338
16,13878,13974
16,1839,1311
16,4604,4304
16,2251,2015
16,6875,6588
16,12243,11709
16,1994,1297
16,1902,1044
16,2994,2761
16,7042,6594
16,2686,2472
16,1483,1075
16,3577,2895
16,27751,27158
17,6435,5385
17,4183,3532
17,3860,2894
17,1439,842
17,9925,9226
17,7191,7032
17,8475,7794
17,12329,11822
17,1142,676
17,8287,8140
17,3192,2242
17,1770,1413
17,1338,843
17,4578,3898
17,6069,5039
17,28407,27925
18,8401,8413
18,2594,2100
18,1797,1139
18,1490,1432
18,2984,2664
18,6667,6023
18,6124,5675
18,12810,12107
18,2413,1687
18,1519,978
18,1762,1366
18,5545,5530
18,7269,6783
18,2475,2036
18,1748,1281
18,21468,20918
19,6250,6163
19,5404,5007
19,1174,825
19,2512,2319
19,20066,32842
19,1582,1058
19,12919,12927
19,1240,873
19,8987,7984
19,6553,6111
19,25347,25113
19,1566,1087
19,2313,1798
19,8517,13339
19,3843,3253
19,14101,13604
1A,3390,2656
1A,1063,615
1A,2184,1719
1A,3842,3426
1A,7484,7176
1A,6538,6239
1A,3964,3367
1A,1804,1619
1A,3205,3143
1A,2599,1947
1A,2530,2135
1A,1315,811
1A,4572,3983
1A,10521,10205
1A,2186,1642
1A,23670,23235
1B,7144,6917
1B,2194,1645
1B,3204,2298
1B,3169,2680
1B,3306,2621
1B,4065,3392
1B,8558,8166
1B,8236,7206
1B,9064,8440
1B,2570,2091
1B,22605,22277
1B,3415,2897
1B,3841,3314
1B,1547,1352
1B,13064,12830
1B,2164,2070
1C,3290,2873
1C,2666,2353
1C,4915,4412
1C,2421,1731
1C,1303,1184
1C,3762,3556
1C,5675,4973
1C,5712,5607
1C,3767,2818
1C,2300,2021
1C,25388,25102
1C,2836,2973
1C,1667,1179
1C,2832,2234
1C,4346,3799
1C,14256,13710
1D,3418,2700
1D,1383,870
1D,2846,2553
1D,4246,4004
1D,3058,2874
1D,10749,10281
1D,4456,3831
1D,1185,758
1D,10785,10519
1D,2699,2368
1D,13811,13842
1D,3981,3287
1D,4008,3569
1D,2742,1878
1D,2475,1887
1D,13888,13574
1E,7221,6934
1E,4151,3993
1E,3543,2456
1E,4883,4725
1E,2557,2255
1E,5530,5290
1E,1900,1147
1E,1050,591
1E,1757,902
1E,187695,186751
1E,26666,26364
1E,1662,1067
1E,1525,1201
1E,3887,3174
1E,5906,5320
1E,2722,2340
1F,5539,4831
1F,4019,3397
1F,2626,1890
1F,3851,3625
1F,7464,7315
1F,3893,3300
1F,5774,5212
1F,13796,13334
1F,2435,2016
1F,21114,20700
1F,9000,8701
1F,58001,57413
1F,1399,988
1F,8518,7927
1F,2574,2351
1F,3206,2883
20,2582,2173
20,4432,3732
20,6987,6361
20,2035,1336
20,2934,2555
20,2864,2179
20,1333,1188
20,14970,14346
20,12856,12202
20,26644,26187
20,7865,7313
20,5240,4770
20,5153,4886
20,2916,1825
20,6968,6736
20,2257,1493
21,1173,950
21,4277,3893
21,2197,1759
21,14291,13753
21,5458,4824
21,4217,3935
21,1770,1085
21,1172,588
21,13827,13138
21,26225,25881
21,2827,2380
21,2248,2191
21,4280,3936
21,3180,2952
21,4545,4458
21,4327,4123
22,2671,2337
22,2252,1776
22,1470,1051
22,4450,4090
22,6276,5506
22,6179,6253
22,6593,6480
22,1273,921
22,2589,2252
22,21220,20943
22,6158,5266
22,6540,6074
22,3063,2304
22,5168,4409
22,11106,10937
22,2102,1839
23,14214,13867
23,8836,8030
23,1915,1224
23,2092,1665
23,4292,3831
23,3685,3029
23,7951,7650
23,19035,18402
23,6143,4421
23,1439,904
23,6215,6067
23,4230,3670
23,5834,5634
23,7404,7373
23,18627,18458
23,13458,12899
24,3445,3006
24,7068,7220
24,14482,13891
24,1153,695
24,4996,5424
24,6029,5584
24,8267,7908
24,7624,6720
24,2393,1847
24,5466,4973
24,1195,547
24,6007,5372
24,6181,5763
24,4644,3971
24,10804,10483
24,22536,21925
25,3408,2487
25,2060,1339
25,4187,3585
25,5457,5089
25,4864,4709
25,1871,1221
25,5146,4590
25,2473,2069
25,15588,14925
25,1378,1063
25,1969,1420
25,2702,2079
25,4520,3966
25,4488,4238
25,1828,1276
25,25553,25069
26,2025,1597
26,3403,3155
26,2259,1468
26,5000,4336
26,2278,1547
26,3479,3180
26,1704,1351
26,1549,749
26,10932,10642
26,4464,4360
26,1261,816
26,4395,3997
26,5015,4730
26,5392,5163
26,4884,4908
26,24788,24416
27,3901,2793
27,2193,1712
27,2946,2408
27,2558,1385
27,2807,2731
27,4654,4087
27,2845,2409
27,1578,1017
27,1462,874
27,14877,14276
27,14476,14511
27,2779,1405
27,6022,5249
27,10662,10470
27,2401,2153
27,23337,22921
28,4255,3659
28,7344,6785
28,3160,2278
28,5282,4731
28,2825,1884
28,4377,4078
28,8445,8207
28,1527,1341
28,6874,6694
28,4424,4073
28,11609,11037
28,4369,3870
28,2961,2567
28,1373,1017
28,7583,7413
28,21840,21102
29,3233,2738
29,6420,5945
29,1304,1025
29,5498,5353
29,1738,1417
29,3078,2489
29,7804,7733
29,4364,3936
29,3782,3270
