0,81531,83457
0,61660,63367
0,57044,56718
0,54459,56191
0,70684,73623
0,60610,62925
0,59902,62055
0,56994,59170
0,51177,53342
0,59243,58094
0,59935,61931
0,70709,69074
0,57493,61222
0,62326,64139
0,64336,66434
0,74070,74182
1,68704,69061
1,47209,49015
1,52818,53104
1,52652,51074
1,67573,63884
1,62913,61887
1,60942,60731
1,38334,37895
1,64053,64669
1,58703,57531
1,80717,81378
1,59174,57590
1,46895,48602
1,52859,49368
1,50972,49386
1,47482,48853
2,51070,52581
2,46812,44794
2,87340,85376
2,47159,46281
2,50633,51628
2,47154,47801
2,60078,60050
2,60345,59694
2,57091,58757
2,57167,55244
2,51986,47191
2,48734,45971
2,54414,58255
2,50593,52749
2,53247,53752
2,58209,54382
3,62600,62515
3,48549,50444
3,47023,48686
3,50118,51256
3,80045,80387
3,70505,69106
3,58331,57446
3,47097,46927
3,49930,47384
3,59317,56641
3,56469,56567
3,47290,45579
3,46725,46825
3,51333,50147
3,65454,66287
3,74115,74748
4,53121,52393
4,42999,43309
4,61280,60322
4,51960,51272
4,55631,53532
4,51282,50298
4,55095,51431
4,50853,53212
4,59488,62396
4,41310,42242
4,70056,65044
4,49971,47866
4,57186,59157
4,57669,53962
4,63332,58928
4,71845,74139
5,38898,38243
5,42028,41890
5,46327,47383
5,62229,61642
5,47041,47221
5,61915,64512
5,48686,49146
5,58949,59418
5,57863,59365
5,60947,58172
5,65962,65043
5,49697,47882
5,48364,44138
5,80092,78670
5,56873,55572
5,53035,52633
6,46355,45178
6,49311,45776
6,50742,52677
6,48869,47295
6,65055,63394
6,65569,67145
6,47185,45697
6,45222,43244
6,52427,50992
6,57070,56240
6,62839,60161
6,49077,47197
6,59713,58387
6,66238,64384
6,80693,80633
6,48018,47482
7,52846,51344
7,52897,51951
7,72092,72882
7,56067,54501
7,51863,50007
7,45480,46696
7,54332,51939
7,27659,23747
7,66809,63171
7,57729,57225
7,88042,86195
7,42221,41118
7,45697,47046
7,48655,49116
7,53734,51112
7,49032,49947
8,49744,50889
8,67892,66063
8,53586,54046
8,42739,44611
8,47893,46471
8,49916,49591
8,58336,60115
8,54662,54807
8,52129,55964
8,63754,65580
8,73143,72660
8,52921,53615
8,53268,53402
