0,57285
1,47318
2,40726
3,42170
4,45225
5,40875
6,43868
7,42551
8,39981
9,39996
A,45703
B,40496
C,42961
D,44125
E,40154
F,42301
10,40628
11,39637
12,38194
13,62967
14,37890
15,57585
16,36678
17,35829
18,40646
19,46718
1A,40930
1B,41018
1C,38175
1D,39532
1E,40132
1F,38280
20,42745
21,39212
22,38548
23,41260
24,40836
25,39253
26,42028
27,37423
28,39092
29,48170
2A,50200
2B,37384
2C,35586
2D,36114
2E,39371
2F,38212
30,36278
31,39731
32,41582
33,36838
34,40535
35,41943
36,38654
37,38792
38,39564
39,47339
3A,42519
3B,40541
3C,41817
3D,43175
3E,40052
3F,37891
40,50373
41,45319
42,74008
43,70410
44,56584
45,55297
46,52230
47,43444
48,43781
49,39702
4A,45673
4B,41072
4C,38874
4D,38923
4E,38062
4F,40008
50,38063
51,36213
52,40542
53,37414
54,35187
55,39376
56,37764
57,36668
58,37891
59,38607
5A,38624
5B,37569
5C,36832
5D,38704
5E,38091
5F,34287
60,35868
61,38013
62,38276
63,36085
64,40560
65,40363
66,38793
67,41129
68,41557
69,45769
6A,41503
6B,48200
6C,39135
6D,41695
6E,39708
6F,40324
70,39057
71,42833
72,40565
73,38620
74,43961
75,40453
76,39997
77,40280
78,43961
79,42125
7A,43130
7B,38845
7C,43585
7D,42313
7E,34660
7F,35511
80,50389
81,35669
82,39400
83,37409
84,41634
85,41401
86,44012
87,43160
88,43468
89,43449
8A,41043
8B,39167
8C,41670
8D,39487
8E,40808
8F,44243
90,43994
91,42465
92,39156
93,39180
94,42113
95,42682
96,41411
97,38883
98,41148
99,43314
9A,41578
9B,41275
9C,41847
9D,44682
9E,41744
9F,40490
A0,42957
A1,42016
A2,43198
A3,42185
A4,37888
A5,39328
A6,39893
A7,38158
A8,37296
A9,39970
AA,42759
AB,41561
AC,40358
AD,40755
AE,38567
AF,42805
B0,42544
B1,42281
B2,40223
B3,40823
B4,39670
B5,41798
B6,41347
B7,36467
B8,38838
B9,40534
BA,36175
BB,35812
BC,38957
BD,41705
BE,39303
BF,37567
C0,42890
C1,44106
C2,39670
C3,45862
C4,45936
C5,45027
C6,47859
C7,45009
C8,43923
C9,40538
CA,44021
CB,41330
CC,42662
CD,44488
CE,45419
CF,56609
D0,51336
D1,41408
D2,55104
D3,40281
D4,43108
D5,40363
D6,41990
D7,41674
D8,42293
D9,47069
DA,42059
DB,38771
DC,38571
DD,38406
DE,38362
DF,39478
E0,40726
E1,41079
E2,42202
E3,44007
E4,39638
E5,41318
E6,38393
E7,39399
E8,38365
E9,41071
EA,41508
EB,43070
EC,40586
ED,40699
EE,47923
EF,51667
F0,53116
F1,52893
F2,44584
F3,44633
F4,47267
F5,45452
F6,43062
F7,43669
F8,43814
F9,40673
FA,39236
FB,42498
FC,46067
FD,51754
FE,47839
FF,44582
100,71155
101,48640
102,39216
103,41687
104,41980
105,40421
106,43266
107,46372
108,50220
109,46351
10A,46477
10B,46883
10C,52077
10D,40655
10E,41892
10F,44610
110,41597
111,37662
112,38018
113,38579
114,40296
115,38981
116,39946
117,38160
118,37604
119,39880
11A,39424
11B,41940
11C,41093
11D,42029
11E,36914
11F,41564
120,53541
121,41174
122,40285
123,45269
124,39238
125,38880
126,40292
127,37210
128,39060
129,46282
12A,46741
12B,39162
12C,38865
12D,37461
12E,38677
12F,34508
130,37688
131,41765
132,45966
133,40088
134,39697
135,41297
136,42159
137,37339
138,40959
139,42474
13A,42134
13B,41776
13C,42229
13D,46366
13E,44292
13F,43306
140,42914
141,39810
142,42190
143,41773
144,42558
145,51098
146,46645
147,44884
148,43073
149,37836
14A,39411
14B,36069
14C,36808
14D,36677
14E,37739
14F,41170
150,39645
151,37562
152,38956
153,36464
154,37924
155,36272
156,53230
157,48968
158,43269
159,49153
15A,43145
15B,38120
15C,43579
15D,40372
15E,38815
15F,38500
160,35980
161,37004
162,38092
163,39655
164,38836
165,37773
166,36128
167,40356
168,40388
169,40866
16A,46883
16B,49678
16C,48815
16D,55099
16E,46332
16F,47735
170,40912
171,47050
172,40606
173,41469
174,39221
175,35745
176,51186
177,38377
178,40627
179,40181
17A,39053
17B,43932
17C,50852
17D,53847
17E,39504
17F,38093
180,50126
181,38375
182,37394
183,40238
184,40963
185,41258
186,47016
187,47875
188,47200
189,43805
18A,42829
18B,43404
18C,40791
18D,40486
18E,36689
18F,42392
190,42815
191,41036
192,40043
193,41459
194,38767
195,40696
196,42066
197,37587
198,41271
199,44014
19A,42637
19B,44453
19C,41752
19D,38792
19E,39235
19F,40735
1A0,39387
1A1,41475
1A2,39712
1A3,50444
1A4,38853
1A5,37990
1A6,36998
1A7,40063
1A8,38743
1A9,40861
1AA,44014
1AB,44037
1AC,44548
1AD,42229
1AE,39028
1AF,40511
1B0,41678
1B1,38513
1B2,39742
1B3,38187
1B4,40018
1B5,41525
1B6,41434
1B7,41116
1B8,51637
1B9,42708
1BA,41156
1BB,37578
1BC,40144
1BD,42384
1BE,39262
1BF,59008
1C0,45451
1C1,42084
1C2,40022
1C3,45955
1C4,45860
1C5,43919
1C6,47014
1C7,45222
1C8,61908
1C9,37353
1CA,41913
1CB,44110
1CC,42306
1CD,45328
1CE,47444
1CF,46187
1D0,45550
1D1,43672
1D2,40817
1D3,38356
1D4,36246
1D5,37859
1D6,43318
1D7,42721
1D8,52345
1D9,41986
1DA,36680
1DB,43856
1DC,45391
1DD,34973
1DE,40791
1DF,36878
1E0,39336
1E1,42291
1E2,46525
1E3,46380
1E4,42353
1E5,41242
1E6,39659
