0,3761
0,1168
0,1136
0,3199
0,4143
0,1917
0,2846
0,2009
0,3054
0,641
0,1845
0,3287
0,3679
0,3425
0,1666
0,2858
1,4423
1,10305
1,5019
1,2439
1,2629
1,3492
1,2226
1,2877
1,1343
1,2939
1,4149
1,3162
1,1920
1,2740
1,3452
1,1946
2,5866
2,3398
2,5544
2,2065
2,9036
2,1695
2,2083
2,1580
2,6774
2,2876
2,2188
2,1224
2,3837
2,4244
2,1535
2,5905
3,2375
3,2630
3,4287
3,3969
3,1569
3,1944
3,4294
3,3772
3,4138
3,1700
3,1332
3,2843
3,1851
3,2506
3,4397
3,1743
4,1994
4,2390
4,2150
4,1113
4,3197
4,1031
4,2480
4,2517
4,3118
4,1863
4,2157
4,3734
4,2228
4,2675
4,1530
4,3428
5,3076
5,550
5,973
5,1247
5,2479
5,1251
5,1610
5,651
5,5238
5,1712
5,1242
5,1892
5,1245
5,2517
5,4943
5,1498
6,832
6,7390
6,1052
6,2338
6,1200
6,1674
6,8249
6,903
6,1279
6,852
6,1419
6,1044
6,1867
6,2533
6,670
6,931
7,621
7,1977
7,3830
7,1736
7,881
7,2045
7,6714
7,2138
7,4958
7,2722
7,1522
7,1965
7,2781
7,2345
7,1052
7,1962
8,2319
8,1741
8,3325
8,2088
8,3875
8,2466
8,2782
8,766
8,3285
8,15047
8,3372
8,2257
8,2490
8,1922
8,2401
8,4461
9,2847
9,2368
9,1378
9,3945
9,5018
9,2237
9,669
9,1633
9,3322
9,791
9,2075
9,1886
9,4799
9,11999
9,2012
9,829
A,1322
A,5725
A,1256
A,2638
A,4404
A,2602
A,747
A,3570
A,793
A,2074
A,8051
A,2033
A,3660
A,978
A,3107
A,887
B,1767
B,1449
B,2966
B,609
B,2214
B,2270
B,7060
B,1484
B,1647
B,980
B,1157
B,1548
B,735
B,2193
B,4320
B,918
C,1208
C,1110
C,1742
C,7780
C,556
C,1903
C,852
C,1006
C,1692
C,2401
C,1651
C,1219
C,2230
C,1987
C,2927
C,3903
D,1262
D,3192
D,3160
D,491
D,4459
D,3851
D,6480
D,637
D,2727
D,2100
D,7278
D,2070
D,764
D,1963
D,3629
D,4667
E,3204
E,724
E,4971
E,6390
E,6563
E,3073
E,2376
E,5399
E,3986
E,4671
E,1369
E,4081
E,4418
E,1742
E,2006
E,632
F,2685
F,5565
F,734
F,2608
F,2261
F,3818
F,1397
F,926
F,4587
F,2796
F,1976
F,2669
F,2490
F,1646
F,7717
F,5801
10,1369
10,3684
10,2976
10,3738
10,2976
10,3054
10,3629
10,606
10,2653
10,5873
10,3042
10,1437
10,2061
10,1944
10,5596
10,2428
11,3058
11,1703
11,3876
11,3424
11,1458
11,2309
11,1432
11,2701
11,4704
11,4985
11,3510
11,1974
11,2117
11,1694
11,7588
11,4294
12,3030
12,4840
12,4360
12,1887
12,503
12,6238
12,3827
12,4721
12,1341
12,1283
12,2867
12,5078
12,3178
12,3191
12,4384
12,2308
13,1231
13,4586
13,5918
13,1446
13,7840
13,3182
13,1566
13,1832
13,1532
13,4642
13,3105
13,2859
13,8512
13,1664
13,1096
13,3384
14,4322
14,3945
14,2824
14,1600
14,4433
14,2382
14,1923
14,2293
14,4562
14,1932
14,2195
14,2886
14,1771
14,4853
14,4391
14,4099
15,2094
15,2693
15,3776
15,2217
15,4589
15,717
15,2495
15,4418
15,3147
15,3919
15,2301
15,3850
15,1351
15,2109
15,903
15,3445
16,1610
16,2004
16,3677
16,1043
16,3191
16,2316
16,2896
16,1267
16,3153
16,3637
16,4112
16,3922
16,994
16,1186
16,3310
16,4833
17,1562
17,673
17,1582
17,5294
17,3854
17,1862
17,1560
17,2826
17,2065
17,1076
17,1232
17,3326
17,1206
17,1342
17,2360
17,3127
18,3206
18,2384
18,4135
18,3284
18,2043
18,2478
18,4960
18,3705
18,1477
18,1444
18,2251
18,1165
18,1028
18,1267
18,1278
18,2309
19,1692
19,1642
19,3391
19,2442
19,1644
19,2688
19,1798
19,992
19,823
19,3999
19,2669
19,2733
19,959
19,4386
19,3796
19,2981
1A,3644
1A,2849
1A,3300
1A,2168
1A,1823
1A,2590
1A,2800
1A,2855
1A,2360
1A,3329
1A,3439
1A,2744
1A,1078
1A,1777
1A,3228
1A,780
1B,1987
1B,3084
1B,3061
1B,2453
1B,3204
1B,2917
1B,1116
1B,1021
1B,2622
1B,2791
1B,3199
1B,3509
1B,1336
1B,2179
1B,1185
1B,3509
1C,1119
1C,2740
1C,2022
1C,1677
1C,1937
1C,1763
1C,1812
1C,2506
1C,2700
1C,2415
1C,3362
1C,681
1C,1800
1C,3041
1C,1494
1C,3486
1D,1250
1D,1778
1D,2851
1D,1790
1D,1194
1D,2731
1D,1707
1D,2242
1D,822
1D,1409
1D,1528
1D,1545
1D,2141
1D,1272
1D,2884
1D,1975
1E,2491
1E,2203
1E,2752
1E,2085
1E,1549
1E,3045
1E,3421
1E,2947
1E,1513
1E,880
1E,2357
1E,1125
1E,3119
1E,1979
1E,1890
1E,3094
1F,1374
1F,784
1F,908
1F,1857
1F,2597
1F,2424
1F,3863
1F,3979
1F,1617
1F,1061
1F,3285
1F,1223
1F,2791
1F,1775
1F,2046
1F,1940
20,2959
20,642
20,1575
20,1227
20,1442
20,2019
20,2246
20,1948
20,1356
20,2310
20,1242
20,1016
20,2092
20,2134
20,1301
20,1874
21,3494
21,2561
21,577
21,1423
21,1298
21,3467
21,2614
21,854
21,2927
21,2335
21,3316
21,3836
21,2745
21,2856
21,4279
21,1475
22,2363
22,2446
22,1705
22,2702
22,2286
22,2201
22,2109
22,600
22,697
22,1884
22,3085
22,1562
22,525
22,946
22,3018
22,6501
