1,100.0
2,23.2432432432
3,44.9754299754
4,45.6511056511
5,38.6486486486
6,45.7985257985
7,47.113022113
8,40.9828009828
9,66.0073710074
10,67.3464373464
11,22.457002457
12,56.3144963145
13,40.3071253071
14,33.2432432432
15,37.2358722359
16,60.3562653563
17,94.1318864775
18,73.16360601
19,43.8480801336
20,39.1569282137
21,31.0767946578
22,18.5225375626
23,22.7462437396
24,100.0
25,14.6410684474
26,37.5459098497
27,33.2136894825
28,46.8030050083
29,49.2737896494
30,63.3889816361
31,22.6544240401
32,64.6577629382
33,31.4638953593
34,49.6237233471
35,37.0184554739
36,75.8824583408
37,82.2612435047
38,36.2479842322
39,36.6780146927
40,100.0
41,43.8899838739
42,21.9673893567
43,15.6513169683
44,20.345816162
45,20.1218419638
46,72.4959684644
47,17.0757928687
48,28.803081885
49,36.8649318463
50,37.2573316811
51,34.1181330029
52,29.6984717059
53,68.7938868236
54,38.3725733168
55,25.7744733581
56,68.4221396117
57,41.7182982239
58,66.8938455184
59,68.2362660058
60,50.536968195
61,49.8967368856
62,60.6567534077
63,100.0
64,21.5200330442
65,37.1559633028
66,49.2609582059
67,32.4413863405
68,54.4852191641
69,52.4464831804
70,41.7431192661
71,35.499490316
72,33.1804281346
73,53.1090723751
74,29.4852191641
75,41.4882772681
76,32.9510703364
77,100.0
78,51.4271151886
79,51.1722731906
80,33.3333333333
81,44.3631526438
82,53.3754572664
83,70.5354173595
84,34.7189890256
85,53.6747588959
86,31.9920186232
87,100.0
88,47.4226804124
89,90.5886265381
90,59.0289324909
91,30.2294645826
92,28.5334220153
93,49.9833721317
94,52.6770867975
95,55.3708014633
96,43.0994346525
97,65.9305064782
98,49.1460541814
99,31.6843345112
100,38.1919905771
101,26.4723203769
102,21.17196702
103,46.6431095406
104,100.0
105,46.4369846879
106,48.2921083628
107,51.7078916372
108,36.3368669022
109,53.9163722026
110,70.8186101296
111,66.5783274441
112,37.3380447585
113,33.5262345679
114,58.5648148148
115,52.8163580247
116,100.0
117,52.5848765432
118,75.5401234568
119,66.975308642
120,53.3179012346
121,81.5586419753
122,64.7762345679
123,83.1018518519
124,78.3564814815
