0,24554,23558
0,28011,22959
0,27300,21945
0,27546,23491
0,24124,22952
0,27546,25828
0,27109,23663
0,27324,22754
0,25278,21214
0,30359,28536
0,29768,25604
0,25089,23817
0,24239,22058
0,26253,25033
0,29765,26527
0,26692,22717
1,22609,20477
1,26475,22535
1,25378,21422
1,26306,22814
1,22608,20207
1,21349,20525
1,21024,18628
1,22045,19704
1,26033,20555
1,25949,22663
1,22552,19275
1,22542,19351
1,22319,20318
1,23332,21261
1,26674,24377
1,22247,18791
2,21415,18195
2,21459,20061
2,22745,17637
2,19736,18036
2,18242,15591
2,20035,17167
2,21500,17365
2,17745,17206
2,20845,17456
2,20334,16527
2,18549,14956
2,18944,17618
2,21891,17637
2,19756,16232
2,18970,17944
2,20103,16797
3,18203,17292
3,17350,15763
3,21682,18194
3,21760,20048
3,19146,18590
3,21468,17121
3,19124,16236
3,23386,20706
3,18521,17870
3,20125,16822
3,18185,18963
3,20896,19120
3,19462,16502
3,20381,19108
3,22122,19295
3,18735,17143
4,21346,17915
4,22111,16727
4,19747,18552
4,19530,17128
4,17616,16420
4,13167,12666
4,22952,18727
4,21761,19767
4,21017,19614
4,22486,20456
4,21606,20036
4,22088,18831
4,21602,20327
4,19371,17235
4,20664,18061
4,18760,18059
5,20752,19354
5,15853,13157
5,16686,15978
5,19770,17260
5,21041,19209
5,20496,16379
5,19120,18202
5,17805,15474
5,18054,14089
5,19117,17582
5,18914,17134
5,18201,16106
5,22585,21005
5,18639,15529
5,19765,15783
5,17474,15756
6,20129,16441
6,18212,15434
6,19530,16449
6,21106,17530
6,15313,13683
6,22775,18067
6,20998,18162
6,13625,12381
6,20596,19806
6,15614,14654
6,19909,16107
6,17467,15954
6,14988,13499
6,22608,21135
6,13710,11500
6,20482,17210
7,19983,16758
7,18768,16067
7,19761,17093
7,19577,16183
7,24628,20819
7,21104,18603
7,20053,18685
7,22394,19844
7,23546,19060
7,7845,5056
7,19015,16191
7,22012,17139
7,24580,21406
7,20230,18773
7,23000,19692
7,21727,19775
8,18310,16650
8,19409,16835
8,20599,17651
8,18840,17008
8,19567,15697
8,19720,18667
8,20572,19767
8,17646,16218
8,19378,17568
8,20784,16568
8,18924,17023
8,19117,16460
8,19653,16312
8,19727,19100
8,18619,17090
8,19589,18179
9,23547,22671
9,9272,6539
9,21739,20206
9,21889,18866
9,21698,18840
9,17425,17024
9,20627,18650
9,21545,18409
9,20738,17191
9,19266,19241
9,22748,19815
9,22696,19521
9,21686,19509
9,21733,19417
9,21634,20083
9,20701,17110
A,21221,19755
A,22336,17578
A,18502,18238
A,19942,18740
A,21487,18839
A,22004,17777
A,22900,20430
A,19347,18125
A,21793,18841
A,21577,19391
A,22450,19150
A,19907,17982
A,21929,18529
A,8585,7393
A,22815,19638
A,26221,23964
B,20002,16081
B,18007,15116
B,17492,13695
B,19789,16872
B,21188,19059
B,18154,15018
B,18338,15630
B,17887,16804
B,17368,14952
B,19691,17808
B,17012,14738
B,18790,16697
B,22687,19740
B,22038,18706
B,8469,7602
B,21946,18353
C,17291,14286
C,18285,17999
C,18367,17209
C,21213,18026
C,19520,16129
C,17159,15875
C,16431,14052
C,19466,18078
C,19620,17843
C,21490,17435
C,19537,15857
C,21698,20196
C,19116,17810
C,20145,16846
C,20662,16888
C,20663,18843
D,21269,19562
D,20924,17838
D,20853,19654
D,24151,19402
D,22447,19382
D,20606,20545
D,19997,18676
D,18783,16830
D,21423,18513
D,22684,18958
D,21896,17071
D,18143,15197
D,20453,17809
D,20527,17217
D,20836,17505
D,21237,17792
E,20617,19938
E,21310,20658
E,20881,17950
E,21788,17614
E,17962,14864
E,20524,17398
E,18897,19041
E,20287,17229
E,21460,19844
E,23374,22299
E,19555,18323
E,22325,19268
E,23054,20498
E,20781,17570
E,17309,15646
E,22564,17366
F,21612,18883
F,19128,17073
F,17811,17218
F,19667,16234
F,20612,17564
F,20360,17282
F,19191,18359
F,17960,16170
F,20164,18634
F,17072,15307
F,18149,17055
F,17634,14406
F,19446,17440
F,20158,15850
F,18528,15354
F,22488,19198
10,18939,17041
10,19024,16249
10,15988,14271
10,16868,14573
10,17353,13650
10,20428,17448
10,15163,13979
10,20099,16048
10,16894,14421
10,17945,16898
10,18170,17026
10,13413,11857
10,19886,16871
10,17226,14687
10,19866,16410
10,17995,15111
11,21718,17679
11,22070,16997
11,16789,15998
11,20237,18499
11,5865,5211
11,19257,16362
11,19094,16843
11,19945,15728
11,17557,16229
11,18183,15668
11,18709,16971
11,19691,15912
11,18824,16734
11,20963,19616
11,18165,15632
11,19741,17955
12,16137,15752
12,18825,15405
12,16243,14952
12,16361,14293
12,19883,18128
12,19957,18529
12,17140,13194
12,20837,19902
12,19275,16968
12,21647,16821
12,18687,15650
12,19511,16666
12,18960,17911
12,20921,16841
12,21391,16979
12,19223,17315
13,20433,17205
13,22572,19966
13,16787,14848
13,18961,15830
13,19217,17262
13,18573,18126
13,21311,17774
13,19397,16096
13,16636,14412
13,19184,16621
13,19538,16464
13,16563,13986
13,22708,19777
13,18672,17166
13,18544,15661
13,17813,16554
14,18222,16293
14,20223,16387
14,17624,16573
14,21762,19657
14,21506,17633
14,22312,20209
14,19792,17608
14,22280,20383
14,18817,17209
14,20718,19052
14,19750,18244
14,21386,19793
14,19795,16624
14,24075,19458
14,22355,20701
14,21621,17774
15,20188,17092
15,18351,16796
15,19804,17517
15,9493,6679
15,19578,16193
15,21034,17994
15,20432,19257
15,22121,19790
15,21664,20163
15,18973,17369
15,17921,15290
15,18248,17458
15,20703,17594
15,23312,19365
15,21120,19699
15,23239,20729
16,22679,18924
16,19358,18068
16,20667,18769
16,20493,17696
16,18569,16452
16,22849,19018
16,20408,16878
16,20409,18235
16,18131,16921
16,18516,16592
16,19829,18853
16,20448,18056
16,17743,14473
16,20338,17967
16,18632,15316
16,22095,18662
17,22462,19555
17,20360,18680
17,21401,16577
17,18601,15593
17,22928,17911
17,21145,17881
17,20085,18338
17,20992,18058
17,20956,18133
17,22062,18011
17,21556,20662
17,19494,17640
17,20533,18283
17,20607,17037
17,17489,16194
17,20128,18284
18,20083,19578
18,20070,18584
18,21973,18943
18,20992,19784
18,18510,16934
18,19025,16000
18,19121,17448
18,21948,19671
18,21909,18939
18,20888,19106
18,21942,19352
18,20355,19223
18,20517,18701
18,18904,17253
18,22255,19630
18,24029,20550
19,17375,13003
19,19055,18268
19,20641,19276
19,21145,18344
19,23241,20319
19,19601,18728
19,21075,17871
19,20582,19290
19,21039,16873
19,22481,19166
19,18530,16599
19,11946,10760
19,22451,18598
19,18629,17734
19,20164,17794
19,19855,18098
1A,22282,18741
1A,22065,21091
1A,20364,18935
1A,21773,19592
1A,21821,19744
1A,22512,19656
1A,24826,19646
1A,17824,14985
1A,21867,19703
1A,16172,12597
1A,21304,20666
1A,21966,19813
1A,20705,18944
1A,22164,20814
1A,22446,19764
1A,19875,18463
1B,23958,22950
1B,26579,24386
1B,22911,20115
1B,22413,20796
1B,22765,20703
1B,25004,21412
1B,22963,22217
1B,18502,15495
1B,22166,21926
1B,22377,20509
1B,23848,21743
1B,24081,20098
1B,25331,24549
1B,19939,19354
1B,19544,17894
1B,24315,21341
1C,9021,7695
1C,24299,23611
1C,22866,20486
1C,25921,23984
1C,28675,24623
1C,24989,21897
1C,25407,21629
1C,25564,23243
1C,24269,22573
1C,24114,22110
1C,25589,22687
1C,20724,16964
1C,24695,22623
1C,20081,19772
1C,28499,24517
1C,28477,25063
1D,22720,19648
1D,21173,17575
1D,20165,17136
1D,22574,20428
1D,22437,22101
1D,23632,22430
1D,20834,18641
1D,21748,19110
1D,21117,18879
1D,10932,8170
1D,24190,23081
1D,21429,21564
1D,12961,10524
1D,24160,20886
1D,22474,20138
1D,19857,17573
1E,23896,21708
1E,27104,23441
1E,16885,16825
1E,21656,18705
1E,22887,22003
1E,23963,21470
1E,19460,17918
1E,23800,19810
1E,22695,19525
1E,28210,22834
1E,25459,21422
1E,24386,22269
1E,20657,17402
1E,22691,19676
1E,22470,20452
1E,21255,17890
1F,23433,21722
1F,22767,20692
1F,21110,20281
1F,23341,19668
1F,19268,18545
1F,22172,20436
1F,23127,20514
1F,22537,21222
1F,25219,22110
1F,24338,20135
1F,23255,20408
1F,22947,20439
1F,26762,23194
1F,23206,18764
1F,19188,18156
1F,23137,21109
20,21358,19179
20,22774,18442
20,18345,15747
20,22225,18863
20,19982,18483
20,19201,16774
20,19194,16252
20,23498,19418
20,21436,18412
20,23845,22083
20,20682,18323
20,21634,18722
20,22258,19514
20,19143,15752
20,21509,18850
20,19571,16417
21,22292,19683
21,22154,19757
21,21574,17388
