0,40440,212493
0,39557,224447
0,42134,192986
0,40137,194304
0,40021,206473
0,45287,202869
0,42661,203931
0,42370,187733
0,34543,171858
0,47073,205119
0,44062,193355
0,40068,195540
0,39482,174268
0,38945,182082
0,45814,207390
0,40960,193140
1,31292,137175
1,36100,162709
1,33462,165526
1,35981,156036
1,32622,156598
1,30553,146679
1,28484,152628
1,30149,151494
1,35404,153603
1,35163,151968
1,30455,153568
1,31676,154517
1,31835,155079
1,33023,161675
1,38608,165333
1,31192,158019
2,29009,144057
2,29022,145684
2,29336,150617
2,28270,153920
2,23630,138954
2,26711,151223
2,27665,147636
2,25655,122275
2,27986,145479
2,26567,150000
2,24431,135624
2,25016,145847
2,28282,143102
2,25872,150467
2,25955,145194
2,26600,143275
3,24043,160940
3,22915,153298
3,27475,166399
3,29721,150703
3,26249,165212
3,28424,172778
3,24868,160541
3,29702,162038
3,24868,156005
3,26048,159959
3,25893,184042
3,27372,149753
3,24688,169598
3,26481,174167
3,27857,151468
3,25038,170399
4,28329,121053
4,26295,137822
4,27145,130922
4,27580,132293
4,23382,130866
4,14998,94762
4,29708,145851
4,28822,140347
4,27788,135457
4,30912,130901
4,31898,138401
4,30644,130936
4,28234,142143
4,24622,143396
4,27589,135178
4,27075,135993
5,28124,133548
5,18795,123904
5,22518,128102
5,26554,121956
5,27526,143811
5,24955,133510
5,27029,129816
5,22472,126728
5,22971,124392
5,25378,131734
5,24320,133133
5,23727,132004
5,30499,135384
5,24806,126858
5,24694,138572
5,23343,125153
6,26626,134619
6,23396,134954
6,24832,134850
6,26894,129221
6,20930,118201
6,28333,127619
6,28521,132536
6,18615,103997
6,28880,129048
6,21381,111492
6,25221,119114
6,24419,131631
6,21182,123028
6,29550,142289
6,17175,103227
6,27345,142370
7,26658,142644
7,25435,124921
7,26336,139830
7,26422,131887
7,33292,137725
7,27541,134820
7,29443,137369
7,30759,146975
7,31257,131112
7,9569,74998
7,26558,111247
7,29889,142528
7,33928,145790
7,27176,135507
7,31395,146182
7,29122,144581
8,23788,136972
8,26059,141117
8,26389,134095
8,25200,133592
8,26017,126352
8,27469,137019
8,28502,134432
8,26013,130523
8,27263,139829
8,26452,130569
8,25933,127696
8,24772,130370
8,26860,134814
8,27975,136264
8,24978,134907
8,27399,132440
9,32157,147676
9,11014,68521
9,28293,143575
9,28023,137677
9,28045,140708
9,24303,135338
9,25520,148911
9,27936,150826
9,26961,122901
9,25098,138332
9,30235,139964
9,30558,141692
9,29803,143287
9,29131,146896
9,29269,135911
9,25078,142159
A,28695,128386
A,27851,145946
A,22548,139737
A,26199,141502
A,28835,128805
A,25769,140949
A,30130,136224
A,25685,134467
A,28430,151305
A,27786,139697
A,27873,151337
A,26644,145090
A,28574,144007
A,10533,87991
A,30305,146086
A,33065,142209
B,24778,125076
B,22207,124527
B,21232,109001
B,25760,133131
B,29635,139767
B,23059,136890
B,23102,134732
B,25295,144521
B,22641,121382
B,26905,141511
B,22514,127557
B,26810,140418
B,30588,141916
B,27699,139722
B,10573,97474
B,29849,153819
C,19000,100171
C,23703,137574
C,23448,132814
C,26210,137055
C,25256,151541
C,21133,140027
C,19540,126492
C,25175,141580
C,26153,141745
C,26048,140231
C,23008,133373
C,26870,142478
C,24810,132342
C,24670,139558
C,26200,137370
C,26051,130708
D,28938,124291
D,26147,127483
D,27521,152018
D,31715,141459
D,29310,142394
D,27553,131116
D,28037,137725
D,24497,123492
D,27129,145523
D,29469,136653
D,27148,137970
D,23697,131180
D,26289,132947
